country_code,country,diet,attribute,centile_up,value,centile_down,value_baseline,diff_baseline,%_diff_baseline,value_baseline_adj,diff_baseline_adj,%_diff_baseline_adj
89,Guatemala,low_red_meat,kg_co2_luc_pasture,0.0,16.156621155642647,0.0,13.45067220495472,2.705948950687926,0.20117574121620155,20.537705260510972,-4.381084104868325,-0.21331906604444692
89,Guatemala,low_red_meat,kg_co2e_excl_luc,87.95242108941476,946.4418252572008,54.401062604717325,842.3209524330279,104.12087282417292,0.12361187564362704,1160.2907658202557,-213.84894056305495,-0.1843063367067966
89,Guatemala,low_red_meat,kg_co2e_total,87.95242108941476,1003.5064375562562,54.401062604717325,892.7137269604694,110.79271059578673,0.124107770777779,1225.702614697511,-222.1961771412549,-0.1812806585193508
89,Guatemala,low_red_meat,l_blue_green_wf,1713.5033732787529,980829.1902616603,1037.2102147646394,829089.5194702414,151739.67079141887,0.18301964652547426,1011164.8184396575,-30335.62817799719,-0.030000676076535695
89,Guatemala,low_red_meat,l_blue_wf_brackish_pond,251.670297549478,234.04564541644265,5.3732566773013275,177.2214601181617,56.82418529828095,0.3206394150030908,341.04240105343615,-106.9967556369935,-0.3137344661733974
89,Guatemala,low_red_meat,l_blue_wf_excl_pond,29.713871788197707,43954.88521843205,22.82060418951332,39168.048329902645,4786.836888529404,0.12221280080669523,44085.842453431476,-130.95723499942687,-0.00297050544373194
89,Guatemala,low_red_meat,l_blue_wf_freshwater_pond,1285.629290806967,1460.25670701173,754.5796979860933,1105.7194646945413,354.53724231718866,0.320639415003091,2127.8304607101113,-667.5737536983813,-0.31373446617339756
89,Guatemala,low_red_meat,l_blue_wf_total,1567.0134601446427,45649.18757086022,782.7735588529079,40450.98925471534,5198.198316144873,0.1285060863014351,46554.715315195026,-905.5277443348095,-0.01945082765954008
89,Guatemala,low_red_meat,l_green_wf,146.4899131341101,935180.0026908002,254.43665591173158,788638.5302155263,146541.47247527388,0.18581576585565213,964610.1031244627,-29430.100433662417,-0.030509840544211138
89,Guatemala,meatless_day,kg_co2_luc_feed_palm,0.0,0.6970169371934247,0.0,0.4944768502368876,0.20254008695653714,0.40960479112319786,0.7284040471613733,-0.03138710996794858,-0.043090246533178535
